_step,train/loss,train/learning_rate
6726,1.1719156503677368,2.9959928724565543e-05
6761,1.179779052734375,2.995926479343325e-05
6784,1.1776123046875,2.9958822779008187e-05
6851,1.17767333984375,2.9957527658552863e-05
6904,1.1810302734375,2.9956487196614034e-05
7094,1.1720784902572632,2.995265276695136e-05
7144,1.1705118417739868,2.9951619580970146e-05
7209,1.1683553457260132,2.995025715790689e-05
7211,1.1672261953353882,2.9950213502161205e-05
7329,1.1660867929458618,2.9947690563858487e-05
7566,1.164459228515625,2.9942435503471643e-05
7579,1.1636148691177368,2.9942139008198865e-05
7593,1.1551513671875,2.9941822504042648e-05
7636,1.157989501953125,2.9940834792796522e-05
7834,1.1593729257583618,2.993619091284927e-05
8183,1.1440836191177368,2.9927576179034077e-05
8266,1.1590169668197632,2.9925446142442524e-05
8502,1.1491190195083618,2.9919225198682398e-05
8720,1.1617838144302368,2.9913257094449364e-05
8841,1.1463114023208618,2.990985376527533e-05
8874,1.143646240234375,2.9908913347753696e-05
8910,1.153778076171875,2.990788379975129e-05
8932,1.15625,2.9907250791438855e-05
9008,1.1484171152114868,2.9905049814260565e-05
9074,1.1432291269302368,2.9903116228524595e-05
9174,1.1466268301010132,2.9900149456807412e-05
9239,1.1552225351333618,2.9898197681177408e-05
9248,1.145965576171875,2.989792665175628e-05
9654,1.1369425058364868,2.988529195135925e-05
9682,1.1339517831802368,2.9884393370593898e-05
9754,1.1396890878677368,2.9882066883146763e-05
10059,1.140472412109375,2.987195875903126e-05
10267,1.1240133047103882,2.986482832056936e-05
10441,1.133331298828125,2.9858712878194638e-05
10490,1.13568115234375,2.9856966648367234e-05
10493,1.1377462148666382,2.985685750900302e-05
10544,1.1306966543197632,2.985503124364186e-05
10577,1.13116455078125,2.9853841624571942e-05
10628,1.1266683340072632,2.985199353133794e-05
10771,1.1501058340072632,2.9846747565898113e-05
10785,1.1379495859146118,2.9846230972907506e-05
10859,1.126708984375,2.9843477022950538e-05
10986,1.1341451406478882,2.9838693080819212e-05
11217,1.1352742910385132,2.9829809136572294e-05
11252,1.12530517578125,2.982844307553023e-05
11325,1.1325784921646118,2.9825576348230243e-05
11532,1.1280517578125,2.981731631734874e-05
11635,1.132598876953125,2.981313446070999e-05
11882,1.12469482421875,2.9802917197230272e-05
11958,1.1226297616958618,2.9799717594869435e-05
12116,1.1279296875,2.9792987334076315e-05
12313,1.119842529296875,2.9784439902869053e-05
12473,1.1107889413833618,2.9777371310046874e-05
12525,1.1289266347885132,2.977505027956795e-05
12608,1.1319681406021118,2.977132135129068e-05
12622,1.125030517578125,2.9770688342978247e-05
12664,1.1182352304458618,2.9768785680062138e-05
13147,1.1273294687271118,2.9746357540716417e-05
13285,1.1287027597427368,2.9739758247160353e-05
13424,1.1277567148208618,2.973303162434604e-05
13427,1.1201375722885132,2.973288246721495e-05
13499,1.124847412109375,2.9729364541708492e-05
13592,1.123138427734375,2.9724780688411556e-05
13629,1.1229451894760132,2.9722947147092782e-05
13648,1.1150003671646118,2.9722004910581745e-05
13670,1.1136881113052368,2.972090987896081e-05
13712,1.1218973398208618,2.9718814403167926e-05
13717,1.1198323965072632,2.9718563382630236e-05
13790,1.1166585683822632,2.9714899937971495e-05
13842,1.1177774667739868,2.9712276955251582e-05
13960,1.1124674081802368,2.970627974718809e-05
14002,1.1098123788833618,2.9704131520702504e-05
14004,1.1237996816635132,2.9704029657295905e-05
14059,1.117706298828125,2.970120112877339e-05
14097,1.1149393320083618,2.9699242077185772e-05
14213,1.1112772226333618,2.969321758428123e-05
14253,1.1180318593978882,2.9691123927477747e-05
14313,1.119049072265625,2.9687973437830806e-05
14525,1.1194559335708618,2.967671571241226e-05
14658,1.1146341562271118,2.9669552532141097e-05
14744,1.117462158203125,2.9664879548363388e-05
14777,1.113983154296875,2.966308056784328e-05
14791,1.1139730215072632,2.9662312954314984e-05
14914,1.1146646738052368,2.9655546313733794e-05
15044,1.117034912109375,2.9648324925801717e-05
15056,1.1061605215072632,2.9647655537701212e-05
15145,1.1168314218521118,2.9642664230777882e-05
15342,1.1134237051010132,2.96314901788719e-05
15418,1.1233011484146118,2.9627133699250408e-05
15435,1.1218668222427368,2.96261550829513e-05
15599,1.1097818613052368,2.961665995826479e-05
15611,1.1086324453353882,2.961596146633383e-05
15658,1.1070352792739868,2.961321297334507e-05
15725,1.1014505624771118,2.960928213724401e-05
15739,1.1137796640396118,2.96084563160548e-05
15765,1.11126708984375,2.9606924726977013e-05
15855,1.1131387948989868,2.960159872600343e-05
15957,1.1045938730239868,2.9595517844427377e-05
16276,1.1059061288833618,2.9576209271908738e-05
16283,1.1061910390853882,2.95757799904095e-05
16334,1.113128662109375,2.9572651328635402e-05
16435,1.1067403554916382,2.9566419470938854e-05
16645,1.091522216796875,2.9553319109254517e-05
16655,1.1068521738052368,2.9552691557910293e-05
16726,1.1052449941635132,2.954821684397757e-05
16741,1.1063333749771118,2.9547269150498323e-05
16869,1.1029764413833618,2.9539138267864473e-05
16875,1.1028848886489868,2.953875264211092e-05
17048,1.1058248281478882,2.9527647711802274e-05
17441,1.108062744140625,2.9501932658604346e-05
17605,1.1070352792739868,2.9491000532289036e-05
17690,1.1131490468978882,2.94852889055619e-05
17746,1.0995584726333618,2.9481510864570737e-05
18259,1.1014505624771118,2.9446258849930018e-05
18267,1.0917562246322632,2.944570042018313e-05
18289,1.0936025381088257,2.944416155514773e-05
18310,1.09564208984375,2.9442691811709665e-05
18429,1.0938314199447632,2.9434326279442757e-05
18434,1.0986837148666382,2.9433975214487873e-05
18477,1.0886434316635132,2.9430933864205144e-05
18618,1.0950216054916382,2.9420911232591607e-05
18634,1.0984090566635132,2.9419772545224987e-05
18666,1.0912882089614868,2.9417482437565923e-05
18687,1.0920816659927368,2.941597813332919e-05
18759,1.0982666015625,2.9410808565444313e-05
18812,1.0874227285385132,2.940698504971806e-05
18846,1.0934041738510132,2.9404525776044466e-05
18986,1.08648681640625,2.9394353987299837e-05
19187,1.096923828125,2.937960198323708e-05
19208,1.0883077383041382,2.937805220426526e-05
19277,1.0918070077896118,2.9372940844041295e-05
19518,1.0931497812271118,2.9354931029956788e-05
19636,1.09686279296875,2.9346023438847624e-05
19694,1.0914306640625,2.9341621484491043e-05
19847,1.1032918691635132,2.932994357252028e-05
19942,1.0976663827896118,2.9322642149054445e-05
20014,1.08551025390625,2.9317081498447806e-05
20195,1.0901387929916382,2.930300797743257e-05
20822,1.078765869140625,2.9253171305754222e-05
20911,1.08905029296875,2.9245960831758566e-05
20921,1.0835977792739868,2.9245149562484585e-05
20980,1.0876566171646118,2.9240347430459224e-05
21138,1.082427978515625,2.9227419872768223e-05
21471,1.0887552499771118,2.9199822165537626e-05
21472,1.0873209238052368,2.919973667303566e-05
21501,1.09490966796875,2.9197313779150136e-05
21600,1.0918680429458618,2.918900463555474e-05
21802,1.0857645273208618,2.9171926144044846e-05
21938,1.0785421133041382,2.9160328267607838e-05
22019,1.0808511972427368,2.9153385185054503e-05
22024,1.0909627676010132,2.915295226557646e-05
22136,1.0917562246322632,2.9143304345780052e-05
22141,1.089630126953125,2.9142873245291412e-05
22289,1.0830789804458618,2.913003663707059e-05
22532,1.079132080078125,2.9108761737006716e-05
22703,1.0938516855239868,2.9093638659105636e-05
23066,1.0817362070083618,2.9061133318464272e-05
23070,1.0761260986328125,2.9060771339572966e-05
23311,1.0851033926010132,2.9038879802101292e-05
23394,1.08074951171875,2.9031283702352084e-05
23521,1.07281494140625,2.901960579038132e-05
23701,1.0725809335708618,2.9002936571487226e-05
23716,1.0802408456802368,2.900154322560411e-05
23777,1.0807698965072632,2.8995860702707432e-05
23941,1.0655008554458618,2.8980502975173295e-05
24023,1.0823262929916382,2.8972783184144646e-05
24088,1.0792745351791382,2.896664409490768e-05
24220,1.085418701171875,2.895412217185367e-05
24396,1.08282470703125,2.8937311071786098e-05
24452,1.075653076171875,2.893193595809862e-05
24486,1.0857950448989868,2.892866359616164e-05
24510,1.0797017812728882,2.892635529860854e-05
24768,1.0833028554916382,2.8901360565214418e-05
24795,1.0863240957260132,2.8898726668558083e-05
24877,1.072540283203125,2.889071220124606e-05
25013,1.0837606191635132,2.887736445700284e-05
25135,1.07733154296875,2.886532456614077e-05
25194,1.0670980215072632,2.8859480153187178e-05
25268,1.0817056894302368,2.8852127798018046e-05
25415,1.08282470703125,2.883745764847845e-05
25418,1.0804647207260132,2.8837157515226863e-05
25459,1.0862630605697632,2.8833050237153657e-05
25599,1.0850626230239868,2.8818969440180808e-05
25660,1.0874532461166382,2.8812808523071e-05
25682,1.0689290761947632,2.8810585718019865e-05
25727,1.0801798105239868,2.8806025511585176e-05
25784,1.0832010507583618,2.8800239306292497e-05
25849,1.0805257558822632,2.8793625460821204e-05
25874,1.072174072265625,2.8791075237677433e-05
26096,1.0876973867416382,2.8768330594175495e-05
26222,1.0815938711166382,2.875533391488716e-05
26319,1.093841552734375,2.8745280360453762e-05
26332,1.09173583984375,2.874393067031633e-05
26698,1.076751708984375,2.8705637305392884e-05
26722,1.07012939453125,2.870310709113255e-05
26845,1.072357177734375,2.8690103135886602e-05
26860,1.0845133066177368,2.86885115201585e-05
26955,1.080596923828125,2.8678419766947627e-05
27021,1.0694478750228882,2.8671385734924115e-05
27076,1.0848897695541382,2.8665512218140066e-05
27150,1.0759786367416382,2.865758870029822e-05
27315,1.0830179452896118,2.8639840820687823e-05
27475,1.08673095703125,2.862252586055547e-05
27486,1.0813394784927368,2.862133078451734e-05
27499,1.0768941640853882,2.861991924874019e-05
28134,1.0969034433364868,2.8550110073410906e-05
28293,1.0840047597885132,2.8532374926726334e-05
28317,1.1105855703353882,2.85296900983667e-05
28339,1.0942891836166382,2.8527225367724895e-05
28349,1.1047159433364868,2.852610487025231e-05
28425,1.0886129140853882,2.8517571990960278e-05
28459,1.0853067636489868,2.8513750294223428e-05
28591,1.0871683359146118,2.8498861865955405e-05
28599,1.0974935293197632,2.849795600923244e-05
28600,1.0847879648208618,2.849784323188942e-05
28710,1.0888671875,2.8485379516496323e-05
28855,1.09423828125,2.8468872187659144e-05
28921,1.0982564687728882,2.846132883860264e-05
28971,1.0919189453125,2.8455606297939084e-05
29019,1.103851318359375,2.845010021701455e-05
29074,1.1043802499771118,2.844377922883723e-05
29088,1.1061605215072632,2.8442171242204495e-05
29150,1.100860595703125,2.8435029889806174e-05
29181,1.0980325937271118,2.84314519376494e-05
29192,1.0919393301010132,2.8430184102035128e-05
29346,1.0938009023666382,2.8412350729922764e-05
29378,1.0909219980239868,2.840863453457132e-05
29503,1.1055094003677368,2.8394073524395935e-05
29584,1.1033834218978882,2.8384607503539883e-05
29704,1.0891469717025757,2.8370532163535245e-05
29731,1.094207763671875,2.8367358027026057e-05
29832,1.1070352792739868,2.8355456379358657e-05
29872,1.1035867929458618,2.8350730644888245e-05
29897,1.0871785879135132,2.8347776606096886e-05
29915,1.095794677734375,2.834564475051593e-05
29991,1.0908101797103882,2.833663711498957e-05
30125,1.1060791015625,2.8320699129835702e-05
30266,1.092620849609375,2.830385164998006e-05
30290,1.1007791757583618,2.8300977646722458e-05
30345,1.0987548828125,2.8294378353166394e-05
30366,1.1021728515625,2.8291855414863676e-05
30472,1.0893350839614868,2.82790952041978e-05
30537,1.102630615234375,2.827124990290031e-05
30633,1.0992025136947632,2.825963201757986e-05
30656,1.1068013906478882,2.825684168783482e-05
30667,1.094696044921875,2.825550654961262e-05
30840,1.0876566171646118,2.8234455385245383e-05
30948,1.0905355215072632,2.8221251341165043e-05
31029,1.0757547616958618,2.8211319659021683e-05
31060,1.0860697031021118,2.8207510695210658e-05
31349,1.0843505859375,2.8171829399070702e-05
31372,1.0821024179458618,2.8168973585707135e-05
31387,1.0818582773208618,2.8167110940557905e-05
31435,1.0787760019302368,2.8161144655314274e-05
31446,1.0862020254135132,2.8159776775282808e-05
31593,1.0770059823989868,2.8141445000073873e-05
31754,1.0866903066635132,2.8121268769609742e-05
31874,1.0900777578353882,2.8106163881602697e-05
32075,1.0922342538833618,2.8080738047719933e-05
32332,1.075469970703125,2.804800169542432e-05
32581,1.0781656503677368,2.801603841362521e-05
32590,1.0735372304916382,2.8014876079396345e-05
32638,1.0740865468978882,2.8008687877445482e-05
32663,1.074462890625,2.8005459171254188e-05
32671,1.0626779794692993,2.8004425985272974e-05
32721,1.0763345956802368,2.7997959477943368e-05
32856,1.0656534433364868,2.798045716190245e-05
33112,1.076873779296875,2.7947069611400366e-05
33278,1.0707498788833618,2.7925287213292904e-05
33337,1.064788818359375,2.7917520128539763e-05
33351,1.0667520761489868,2.7915673854295164e-05
33559,1.0686849355697632,2.7888168915524147e-05
33594,1.073455810546875,2.78835268545663e-05
33779,1.0679372549057007,2.7858897738042288e-05
33799,1.0824788808822632,2.7856227461597882e-05
34003,1.0615030527114868,2.7828902602777816e-05
34032,1.0663961172103882,2.782500632747542e-05
34109,1.05902099609375,2.7814641725854017e-05
34162,1.0752359628677368,2.780749673547689e-05
34250,1.0629476308822632,2.779560600174591e-05
34302,1.06683349609375,2.7788564693764783e-05
34325,1.0638631582260132,2.7785450583905913e-05
34372,1.063140869140625,2.7779075026046485e-05
34391,1.0687052011489868,2.7776493880082853e-05
34448,1.0753885507583618,2.7768744985223748e-05
34531,1.0745035409927368,2.7757443604059517e-05
34553,1.0728759765625,2.7754440452554263e-05
34679,1.0696207284927368,2.7737221898860298e-05
34729,1.0606790781021118,2.7730371584766544e-05
34763,1.0714315176010132,2.772571133391466e-05
34794,1.069671630859375,2.7721451260731556e-05
34958,1.0749715566635132,2.769887760223355e-05
35002,1.0804443359375,2.7692803996615112e-05
35064,1.062530517578125,2.76842310995562e-05
35465,1.0654855966567993,2.762844269454945e-05
35515,1.0634866952896118,2.762144686130341e-05
35560,1.0587056875228882,2.7615138606051914e-05
36084,1.0611470937728882,2.7541138479136862e-05
36113,1.06280517578125,2.753701301116962e-05
36286,1.0576680898666382,2.751233841991052e-05
36844,1.0555572509765625,2.7431990019977093e-05
37307,1.063507080078125,2.7364445486455224e-05
37423,1.0540771484375,2.7347399736754596e-05
37427,1.0593007802963257,2.734681220317725e-05
37429,1.07171630859375,2.7346517526893876e-05
37441,1.0506082773208618,2.7344751288183033e-05
37615,1.068817138671875,2.7319076252751984e-05
37671,1.0636800527572632,2.7310792575008236e-05
37775,1.055450439453125,2.7295371182844974e-05
37854,1.070556640625,2.728363142523449e-05
37911,1.0558980703353882,2.7275144020677544e-05
37961,1.0555419921875,2.726769344008062e-05
38065,1.0677896738052368,2.725216472754255e-05
38076,1.0568033456802368,2.7250520361121744e-05
38083,1.0667928457260132,2.72494726232253e-05
38553,1.051971435546875,2.717876668612007e-05
38665,1.0562032461166382,2.7161799152963795e-05
38829,1.0509744882583618,2.7136871722177602e-05
38872,1.0616048574447632,2.7130321541335434e-05
38884,1.04833984375,2.7128489819006063e-05
38912,1.05950927734375,2.7124222469865344e-05
38961,1.053558349609375,2.7116739147459157e-05
38992,1.07073974609375,2.7112002499052323e-05
39027,1.0559285879135132,2.7106647394248284e-05
39068,1.0590413808822632,2.710037188080605e-05
39092,1.055572509765625,2.709669388423208e-05
39167,1.064910888671875,2.7085194233222865e-05
39249,1.06805419921875,2.70725922746351e-05
39343,1.0654703378677368,2.7058120394940488e-05
39446,1.0591634511947632,2.70422242465429e-05
39471,1.0571798086166382,2.703836071304977e-05
39613,1.053802490234375,2.7016370950150304e-05
39724,1.063995361328125,2.6999134206562303e-05
39939,1.0563710927963257,2.6965615688823164e-05
39968,1.059844970703125,2.6961082767229527e-05
40005,1.0658975839614868,2.695529292395804e-05
40043,1.046417236328125,2.6949344828608446e-05
40220,1.057464599609375,2.6921561584458686e-05
40353,1.0575357675552368,2.6900614102487452e-05
40360,1.0565286874771118,2.6899511794908904e-05
40382,1.0573323965072632,2.689603752514813e-05
40410,1.051849365234375,2.6891617380897515e-05
40654,1.0422567129135132,2.6852974770008586e-05
40754,1.0477803945541382,2.683707316464279e-05
40825,1.0503133535385132,2.6825766326510347e-05
40921,1.045135498046875,2.6810446797753684e-05
41001,1.0497589111328125,2.679765566426795e-05
41069,1.0504964590072632,2.6786767193698324e-05
41164,1.0500284433364868,2.6771527700475417e-05
41165,1.0533548593521118,2.6771367629407905e-05
41175,1.0432840585708618,2.676975964277517e-05
41188,1.0640462636947632,2.67676714429399e-05
41271,1.0427602529525757,2.6754321879707277e-05
41449,1.070220947265625,2.6725612769951113e-05
41584,1.0465596914291382,2.6703766707214527e-05
41969,1.0479940176010132,2.6641113436198793e-05
41987,1.0503133535385132,2.6638173949322663e-05
42063,1.044708251953125,2.6625739337760024e-05
42195,1.04791259765625,2.6604097001836635e-05
42256,1.0483602285385132,2.65940761892125e-05
42353,1.054534912109375,2.6578112738206983e-05
42461,1.040740966796875,2.6560303012956865e-05
42622,1.0326334238052368,2.6533678465057164e-05
42757,1.0390218496322632,2.6511283067520708e-05
42784,1.0469766855239868,2.6506799258640967e-05
42785,1.035430908203125,2.650663191161584e-05
42909,1.0510660409927368,2.648599365784321e-05
42960,1.0541280508041382,2.6477491701371036e-05
43108,1.0511068105697632,2.645276799739804e-05
43195,1.04095458984375,2.643819789227564e-05
43196,1.0470377206802368,2.6438030545250513e-05
43369,1.0376790761947632,2.640898310346529e-05
43501,1.049102783203125,2.6386749595985748e-05
43550,1.0507913827896118,2.6378484108136036e-05
43592,1.0378621816635132,2.6371393687441014e-05
43713,1.040985107421875,2.635092278069351e-05
43803,1.04583740234375,2.6335668735555373e-05
44219,1.045806884765625,2.6264795451425016e-05
44264,1.0445455312728882,2.6257092031301e-05
44301,1.0482177734375,2.6250758310197853e-05
44317,1.0607706308364868,2.6248015274177305e-05
44330,1.05108642578125,2.6245785193168558e-05
44349,1.0461324453353882,2.624252920213621e-05
44371,1.054107666015625,2.6238754799123853e-05
44405,1.0291494131088257,2.623291948111728e-05
44505,1.0423990488052368,2.621573548822198e-05
44526,1.05511474609375,2.621212297526654e-05
44629,1.0332132577896118,2.6194380552624352e-05
44867,1.0532125234603882,2.615324774524197e-05
44870,1.0419718027114868,2.6152725695283152e-05
44902,1.0500844717025757,2.6147181415581144e-05
45067,1.0394948720932007,2.611853960843291e-05
45115,1.0372314453125,2.611018680909183e-05
45138,1.0502523183822632,2.6106185032404028e-05
45143,1.0420430898666382,2.610531373647973e-05
45216,1.0444234609603882,2.6092593543580733e-05
45391,1.0480550527572632,2.606202724564355e-05
45563,1.0579833984375,2.6031886591226794e-05
45650,1.0486654043197632,2.6016605261247605e-05
45670,1.0463765859603882,2.601308915473055e-05
45701,1.0482991933822632,2.600763582449872e-05
45703,1.0396829843521118,2.6007282940554433e-05
45705,1.0472208261489868,2.6006930056610145e-05
45762,1.051544189453125,2.5996894692070782e-05
45771,1.0517476797103882,2.5995310352300294e-05
45810,1.041473388671875,2.598843457235489e-05
46162,1.0484212636947632,2.592616692709271e-05
46314,1.0328165292739868,2.5899156753439456e-05
46364,1.0485433340072632,2.5890256438287906e-05
46391,1.02789306640625,2.588544703030493e-05
46469,1.0499674081802368,2.5871535399346612e-05
46628,1.0333251953125,2.584311914688442e-05
46704,1.0361226797103882,2.582950946816709e-05
46924,1.041290283203125,2.5790002837311476e-05
46930,1.0502218008041382,2.5788924176595174e-05
47054,1.0444234609603882,2.576658698671963e-05
47088,1.04449462890625,2.5760453354450874e-05
47157,1.0349832773208618,2.5747993277036585e-05
47344,1.0452474355697632,2.5714156436151825e-05
47471,1.0558980703353882,2.56911098404089e-05
47570,1.0407816171646118,2.567310912127141e-05
47821,1.0503946542739868,2.5627332433941774e-05
47857,1.0480753183364868,2.5620751330279745e-05
48007,1.040008544921875,2.55932827712968e-05
48363,1.0509033203125,2.5527808247716166e-05
48436,1.049468994140625,2.55143331742147e-05
48522,1.0478414297103882,2.5498438844806515e-05
48555,1.0467529296875,2.5492334316368215e-05
48617,1.042327880859375,2.5480852855253033e-05
48779,1.0383809804916382,2.545079951232765e-05
